experiment_name,c_value,game,seed,tested_agent_side,opponent_side,outcome_for_tested_agent,winner,tested_agent_discs,opponent_discs,disc_difference,moves_played,passes,runtime_seconds,tested_search_seconds,opponent_search_seconds,tested_decisions,opponent_decisions,tested_seconds_per_decision,opponent_seconds_per_decision,board_rows,board_cols,simulations,weak_tactical_random_move_probability
09_classical_uct_c_sweep_vs_weak_tactical,0.0,11,10,BLACK,WHITE,win,BLACK,22,14,8,33,1,3.3942335,3.385609901,0.0029157,17,16,0.199153524,0.000182231,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,12,11,WHITE,BLACK,loss,BLACK,5,31,-26,33,1,3.1702628,3.1616006,0.0030645,16,17,0.197600037,0.000180265,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,13,12,BLACK,WHITE,loss,WHITE,8,28,-20,34,2,3.3970621,3.3880071,0.0032146,17,17,0.199294535,0.000189094,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,14,13,WHITE,BLACK,loss,BLACK,16,20,-4,32,0,3.048818,3.0398649,0.003129301,16,16,0.189991556,0.000195581,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,15,14,BLACK,WHITE,loss,WHITE,6,30,-24,32,0,3.4036037,3.3946435,0.003177701,16,16,0.212165219,0.000198606,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,16,15,WHITE,BLACK,loss,BLACK,8,28,-20,32,0,2.9877308,2.9790455,0.003091701,16,16,0.186190344,0.000193231,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,17,16,BLACK,WHITE,loss,WHITE,6,14,-8,16,0,2.6506431,2.6439923,0.0019975,8,8,0.330499038,0.000249687,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,18,17,WHITE,BLACK,win,WHITE,19,17,2,32,0,3.0035368,2.9950963,0.0029988,16,16,0.187193519,0.000187425,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,19,18,BLACK,WHITE,loss,WHITE,17,19,-2,32,0,3.2290187,3.2206874,0.002982,16,16,0.201292963,0.000186375,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,20,19,WHITE,BLACK,loss,BLACK,11,25,-14,32,0,3.049864,3.0413365,0.0030985,16,16,0.190083531,0.000193656,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,21,20,BLACK,WHITE,loss,WHITE,8,28,-20,33,1,3.2569423,3.248625,0.0028874,17,16,0.191095588,0.000180462,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,22,21,WHITE,BLACK,loss,BLACK,7,29,-22,33,1,2.9384543,2.9300027,0.0030552,16,17,0.183125169,0.000179718,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,23,22,BLACK,WHITE,win,BLACK,33,3,30,33,1,3.2024569,3.1941792,0.0028646,17,16,0.187892894,0.000179037,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,24,23,WHITE,BLACK,win,WHITE,24,10,14,32,2,3.2009219,3.191347,0.0034271,16,16,0.199459188,0.000214194,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,25,24,BLACK,WHITE,win,BLACK,24,12,12,33,1,3.188235,3.1797461,0.002847,17,16,0.187043888,0.000177938,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,26,25,WHITE,BLACK,win,WHITE,21,15,6,32,0,2.8775244,2.868884701,0.0031115,16,16,0.179305294,0.000194469,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,27,26,BLACK,WHITE,loss,WHITE,12,24,-12,32,0,3.2097395,3.2017027,0.0027658,16,16,0.200106419,0.000172862,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,28,27,WHITE,BLACK,loss,BLACK,9,27,-18,32,0,2.9582383,2.9498842,0.0030133,16,16,0.184367762,0.000188331,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,29,28,BLACK,WHITE,loss,WHITE,0,21,-21,18,1,2.9197769,2.9125224,0.0024092,9,9,0.3236136,0.000267689,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,30,29,WHITE,BLACK,loss,BLACK,4,31,-27,31,0,3.0471159,3.0383678,0.0033443,15,16,0.202557853,0.000209019,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,31,30,BLACK,WHITE,loss,WHITE,8,28,-20,32,0,3.2797103,3.2715064,0.002868301,16,16,0.20446915,0.000179269,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,32,31,WHITE,BLACK,loss,BLACK,0,35,-35,33,2,3.011545,3.0031777,0.002983,16,17,0.187698606,0.000175471,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,33,32,BLACK,WHITE,loss,WHITE,16,20,-4,33,1,3.3603907,3.3515217,0.0029278,17,16,0.197148335,0.000182987,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,34,33,WHITE,BLACK,loss,BLACK,10,26,-16,33,1,2.9349437,2.926279899,0.003135601,16,17,0.182892494,0.000184447,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,35,34,BLACK,WHITE,draw,DRAW,18,18,0,32,0,3.3179397,3.3094278,0.002909701,16,16,0.206839237,0.000181856,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,36,35,WHITE,BLACK,draw,DRAW,18,18,0,32,0,2.995248,2.9869347,0.0028909,16,16,0.186683419,0.000180681,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,37,36,BLACK,WHITE,loss,WHITE,9,27,-18,35,3,3.3555628,3.3463212,0.0031192,18,17,0.185906733,0.000183482,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,38,37,WHITE,BLACK,win,WHITE,20,16,4,33,1,2.9982205,2.9896493,0.00305,16,17,0.186853081,0.000179412,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,39,38,BLACK,WHITE,win,BLACK,28,8,20,32,0,3.1693362,3.1611099,0.0029784,16,16,0.197569369,0.00018615,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,40,39,WHITE,BLACK,win,WHITE,25,11,14,33,1,2.9713194,2.9623519,0.0033123,16,17,0.185146994,0.000194841,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,41,40,BLACK,WHITE,loss,WHITE,4,32,-28,34,2,3.2692352,3.260658199,0.0029685,17,17,0.191803423,0.000174618,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,42,41,WHITE,BLACK,loss,BLACK,7,29,-22,32,0,3.116463,3.1078581,0.003124,16,16,0.194241131,0.00019525,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,43,42,BLACK,WHITE,loss,WHITE,11,25,-14,32,0,3.2537299,3.245003,0.0033208,16,16,0.202812688,0.00020755,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,44,43,WHITE,BLACK,loss,BLACK,12,24,-12,32,0,3.0545973,3.0460836,0.0030792,16,16,0.190380225,0.00019245,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,45,44,BLACK,WHITE,win,BLACK,21,15,6,32,0,3.2608037,3.2519028,0.0031381,16,16,0.203243925,0.000196131,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,46,45,WHITE,BLACK,loss,BLACK,14,22,-8,32,0,2.9629145,2.95456,0.0030036,16,16,0.18466,0.000187725,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,47,46,BLACK,WHITE,draw,DRAW,18,18,0,32,0,3.3490405,3.3408298,0.0028553,16,16,0.208801863,0.000178456,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,48,47,WHITE,BLACK,loss,BLACK,6,30,-24,32,0,3.0841906,3.075321201,0.0030427,16,16,0.192207575,0.000190169,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,49,48,BLACK,WHITE,win,BLACK,21,15,6,33,1,3.334778,3.3257638,0.0028637,17,16,0.195633165,0.000178981,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,50,49,WHITE,BLACK,loss,BLACK,1,32,-31,31,2,2.9991261,2.9906787,0.00305,15,16,0.19937858,0.000190625,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,51,50,BLACK,WHITE,win,BLACK,20,16,4,33,1,3.2412817,3.2326355,0.0031098,17,16,0.190155029,0.000194362,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,52,51,WHITE,BLACK,win,WHITE,24,12,12,34,2,3.1149106,3.105185,0.0036426,17,17,0.182657941,0.000214271,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,53,52,BLACK,WHITE,win,BLACK,19,17,2,34,2,3.3427226,3.3336592,0.0030064,17,17,0.1960976,0.000176847,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,54,53,WHITE,BLACK,loss,BLACK,6,30,-24,32,0,3.0715998,3.0630661,0.0031432,16,16,0.191441631,0.00019645,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,55,54,BLACK,WHITE,win,BLACK,30,6,24,33,1,3.2743601,3.2659784,0.0029532,17,16,0.192116376,0.000184575,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,56,55,WHITE,BLACK,loss,BLACK,3,27,-24,27,1,3.0596694,3.0512513,0.002973001,13,14,0.234711638,0.000212357,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,57,56,BLACK,WHITE,win,BLACK,29,7,22,33,1,3.3195428,3.310961199,0.0030433,17,16,0.194762423,0.000190206,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,58,57,WHITE,BLACK,loss,BLACK,3,32,-29,31,0,2.9620028,2.95359,0.0030652,15,16,0.196906,0.000191575,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,59,58,BLACK,WHITE,win,BLACK,24,12,12,33,1,3.2120639,3.2039457,0.002828599,17,16,0.188467394,0.000176787,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,60,59,WHITE,BLACK,loss,BLACK,13,23,-10,32,0,2.9069611,2.8988352,0.002951601,16,16,0.1811772,0.000184475,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,61,60,BLACK,WHITE,draw,DRAW,18,18,0,35,3,3.3488782,3.340081399,0.0029718,18,17,0.185560078,0.000174812,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,62,61,WHITE,BLACK,win,WHITE,24,11,13,32,1,3.1866802,3.1766392,0.0036245,16,16,0.19853995,0.000226531,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,63,62,BLACK,WHITE,win,BLACK,19,17,2,33,1,3.2241999,3.215806401,0.002828601,17,16,0.189165082,0.000176788,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,64,63,WHITE,BLACK,win,WHITE,26,10,16,32,0,2.9909006,2.9822852,0.003199299,16,16,0.186392825,0.000199956,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,65,64,BLACK,WHITE,loss,WHITE,6,30,-24,32,0,3.2173509,3.2090287,0.0029659,16,16,0.200564294,0.000185369,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,66,65,WHITE,BLACK,draw,DRAW,18,18,0,32,0,2.9350942,2.9268866,0.002932,16,16,0.182930413,0.00018325,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,67,66,BLACK,WHITE,win,BLACK,20,16,4,33,1,3.2864467,3.2779673,0.002873401,17,16,0.192821606,0.000179588,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,68,67,WHITE,BLACK,loss,BLACK,5,31,-26,33,1,2.8868854,2.878139301,0.003071601,16,17,0.179883706,0.000180682,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,69,68,BLACK,WHITE,draw,DRAW,18,18,0,35,3,3.2531127,3.244121,0.002997701,18,17,0.180228944,0.000176335,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,70,69,WHITE,BLACK,win,WHITE,24,12,12,35,3,3.1668144,3.1575024,0.0033315,17,18,0.185735435,0.000185083,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,71,70,BLACK,WHITE,win,BLACK,30,6,24,33,1,3.2544991,3.2459324,0.0030164,17,16,0.1909372,0.000188525,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,72,71,WHITE,BLACK,loss,BLACK,9,27,-18,32,0,2.9429738,2.9344366,0.0030808,16,16,0.183402287,0.00019255,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,73,72,BLACK,WHITE,win,BLACK,21,15,6,32,0,3.2074404,3.1993323,0.00283,16,16,0.199958269,0.000176875,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,74,73,WHITE,BLACK,loss,BLACK,10,26,-16,32,0,2.9138506,2.9054563,0.002979401,16,16,0.181591019,0.000186213,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,75,74,BLACK,WHITE,loss,WHITE,1,35,-34,34,2,3.4108625,3.4019097,0.003061,17,17,0.200112335,0.000180059,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,76,75,WHITE,BLACK,win,WHITE,19,17,2,33,1,3.1169776,3.1076285,0.0035708,16,17,0.194226781,0.000210047,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,77,76,BLACK,WHITE,win,BLACK,20,15,5,32,1,3.2502854,3.2418732,0.002924399,16,16,0.202617075,0.000182775,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,78,77,WHITE,BLACK,win,WHITE,20,16,4,34,2,2.9869879,2.9781029,0.00318,17,17,0.175182524,0.000187059,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,79,78,BLACK,WHITE,loss,WHITE,13,23,-10,32,0,3.2943044,3.2855813,0.0031147,16,16,0.205348831,0.000194669,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,80,79,WHITE,BLACK,loss,BLACK,10,25,-15,31,0,3.0069988,2.9985304,0.0032012,15,16,0.199902027,0.000200075,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,81,80,BLACK,WHITE,loss,WHITE,9,27,-18,32,0,3.1310294,3.1224905,0.0030559,16,16,0.195155656,0.000190994,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,82,81,WHITE,BLACK,loss,BLACK,14,22,-8,34,2,3.287507,3.2779799,0.003328399,17,17,0.192822347,0.000195788,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,83,82,BLACK,WHITE,draw,DRAW,18,18,0,33,1,3.3323125,3.3236545,0.0029239,17,16,0.195509088,0.000182744,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,84,83,WHITE,BLACK,loss,BLACK,13,23,-10,33,1,2.9423931,2.9337728,0.0032344,16,17,0.1833608,0.000190259,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,85,84,BLACK,WHITE,win,BLACK,23,13,10,32,0,3.2826828,3.2744854,0.0027893,16,16,0.204655337,0.000174331,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,86,85,WHITE,BLACK,win,WHITE,25,11,14,32,0,2.8824399,2.8742435,0.0029039,16,16,0.179640219,0.000181494,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,87,86,BLACK,WHITE,loss,WHITE,11,25,-14,32,0,3.2169052,3.208745599,0.002806699,16,16,0.2005466,0.000175419,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,88,87,WHITE,BLACK,win,WHITE,27,9,18,32,0,3.097977,3.0890988,0.0033155,16,16,0.193068675,0.000207219,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,89,88,BLACK,WHITE,win,BLACK,24,12,12,32,0,3.236217,3.2277228,0.003093199,16,16,0.201732675,0.000193325,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,90,89,WHITE,BLACK,loss,BLACK,10,24,-14,30,0,2.9798798,2.9713978,0.0030117,15,15,0.198093187,0.00020078,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,91,90,BLACK,WHITE,loss,WHITE,10,25,-15,32,1,3.3331311,3.3241707,0.0032943,16,16,0.207760669,0.000205894,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,92,91,WHITE,BLACK,win,WHITE,24,11,13,32,1,3.0800499,3.0708974,0.0033714,16,16,0.191931088,0.000210712,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,93,92,BLACK,WHITE,loss,WHITE,11,25,-14,34,2,3.2627088,3.2538773,0.0032891,17,17,0.191404547,0.000193476,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,94,93,WHITE,BLACK,loss,BLACK,7,29,-22,33,1,3.1835034,3.173866,0.003438299,16,17,0.198366625,0.000202253,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,95,94,BLACK,WHITE,win,BLACK,23,13,10,32,0,3.2723669,3.2634847,0.003094301,16,16,0.203967794,0.000193394,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,96,95,WHITE,BLACK,win,WHITE,23,13,10,34,2,3.0868244,3.060430401,0.0193865,17,17,0.180025318,0.001140382,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,97,96,BLACK,WHITE,win,BLACK,22,14,8,34,2,3.3198409,3.3113635,0.0029187,17,17,0.194786088,0.000171688,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,98,97,WHITE,BLACK,loss,BLACK,9,27,-18,32,0,2.9356422,2.9269436,0.0031958,16,16,0.182933975,0.000199738,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,99,98,BLACK,WHITE,loss,WHITE,7,29,-22,32,0,3.2778585,3.2693764,0.0029314,16,16,0.204336025,0.000183212,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.0,100,99,WHITE,BLACK,loss,BLACK,13,23,-10,32,0,3.0262513,3.0177217,0.0030255,16,16,0.188607606,0.000189094,6,6,100,0.0
