experiment_name,c_value,game,seed,tested_agent_side,opponent_side,outcome_for_tested_agent,winner,tested_agent_discs,opponent_discs,disc_difference,moves_played,passes,runtime_seconds,tested_search_seconds,opponent_search_seconds,tested_decisions,opponent_decisions,tested_seconds_per_decision,opponent_seconds_per_decision,board_rows,board_cols,simulations,weak_tactical_random_move_probability
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,78,77,WHITE,BLACK,loss,BLACK,0,21,-21,19,2,3.0536206,3.0456616,0.002622399,9,10,0.338406844,0.00026224,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,79,78,BLACK,WHITE,loss,WHITE,6,30,-24,32,0,4.0224689,4.0132681,0.0034578,16,16,0.250829256,0.000216113,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,80,79,WHITE,BLACK,win,WHITE,19,17,2,32,0,3.4624869,3.4539575,0.0031174,16,16,0.215872344,0.000194838,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,81,80,BLACK,WHITE,win,BLACK,20,16,4,33,1,3.9044535,3.893763901,0.0037743,17,16,0.229044935,0.000235894,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,82,81,WHITE,BLACK,loss,BLACK,4,32,-28,35,3,3.6474833,3.6368036,0.0039144,17,18,0.213929624,0.000217467,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,83,82,BLACK,WHITE,win,BLACK,22,14,8,33,1,4.3121913,4.301004401,0.0039866,17,16,0.253000259,0.000249163,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,84,83,WHITE,BLACK,win,WHITE,19,17,2,32,0,3.4181378,3.4087806,0.0033259,16,16,0.213048788,0.000207869,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,85,84,BLACK,WHITE,win,BLACK,22,14,8,32,0,3.7340902,3.7205473,0.0077871,16,16,0.232534206,0.000486694,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,86,85,WHITE,BLACK,win,WHITE,20,16,4,33,1,3.6689194,3.659057,0.0035832,16,17,0.228691063,0.000210776,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,87,86,BLACK,WHITE,win,BLACK,26,10,16,33,1,3.821312,3.8115215,0.003502899,17,16,0.224207147,0.000218931,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,88,87,WHITE,BLACK,win,WHITE,16,4,12,16,0,2.8142332,2.8077339,0.0021134,8,8,0.350966738,0.000264175,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,89,88,BLACK,WHITE,win,BLACK,25,11,14,33,1,3.8578717,3.8484686,0.0031176,17,16,0.226380506,0.00019485,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,90,89,WHITE,BLACK,win,WHITE,22,14,8,34,2,3.4882971,3.479001999,0.0032374,17,17,0.204647176,0.000190435,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,91,90,BLACK,WHITE,win,BLACK,24,12,12,33,1,3.8981298,3.888972599,0.0031414,17,16,0.228763094,0.000196337,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,92,91,WHITE,BLACK,draw,DRAW,18,18,0,32,0,3.5033243,3.494548,0.0032345,16,16,0.21840925,0.000202156,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,93,92,BLACK,WHITE,win,BLACK,29,7,22,32,0,3.7926898,3.7835824,0.003376401,16,16,0.2364739,0.000211025,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,94,93,WHITE,BLACK,win,WHITE,19,17,2,32,0,3.4831361,3.4734138,0.0034571,16,16,0.217088362,0.000216069,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,95,94,BLACK,WHITE,win,BLACK,21,15,6,33,1,3.9660096,3.9567983,0.0032124,17,16,0.232752841,0.000200775,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,96,95,WHITE,BLACK,win,WHITE,20,16,4,32,0,3.3278363,3.3185647,0.0034827,16,16,0.207410294,0.000217669,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,97,96,BLACK,WHITE,win,BLACK,19,17,2,33,1,3.7801078,3.7700633,0.0034497,17,16,0.221768429,0.000215606,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,98,97,WHITE,BLACK,win,WHITE,20,16,4,32,0,3.3422669,3.3331838,0.0032703,16,16,0.208323988,0.000204394,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,99,98,BLACK,WHITE,win,BLACK,20,16,4,32,0,3.8960673,3.887145,0.0033622,16,16,0.242946563,0.000210137,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,100,99,WHITE,BLACK,win,WHITE,19,17,2,34,2,3.6003919,3.589878,0.0036618,17,17,0.211169294,0.0002154,6,6,100,0.0
