status	experiment_name	comparison_file	game_index	seed	board_rows	board_cols	win_length	tested_agent_name	opponent_name	tested_agent_side	opponent_side	agent_x_name	agent_o_name	winner	outcome_for_tested_agent	moves_played	runtime_seconds	seconds_per_move	timestamp_start	timestamp_end	tested_agent_simulations	tested_agent_selection_policy	tested_agent_rollout_policy	tested_agent_use_tactical_guard	tested_agent_use_heuristic_expansion	opponent_simulations	opponent_selection_policy	opponent_rollout_policy	opponent_use_tactical_guard	opponent_use_heuristic_expansion	error_message
ok	02_enhanced_uct_vs_tactical	C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\02_enhanced_uct_vs_tactical.py	21	20	7	7	4	MCTSAgent(sim=500, selection=ProgressiveBiasUCTSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	TacticalAgent	X	O	MCTSAgent(sim=500, selection=ProgressiveBiasUCTSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	TacticalAgent	X	win	13	41.471029	3.190079	2026-07-21T17:09:47	2026-07-21T17:10:28	500	ProgressiveBiasUCTSelectionPolicy	TacticalAgent	True	True						
ok	02_enhanced_uct_vs_tactical	C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\02_enhanced_uct_vs_tactical.py	22	21	7	7	4	MCTSAgent(sim=500, selection=ProgressiveBiasUCTSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	TacticalAgent	O	X	TacticalAgent	MCTSAgent(sim=500, selection=ProgressiveBiasUCTSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	O	win	12	26.125485	2.177124	2026-07-21T17:10:28	2026-07-21T17:10:54	500	ProgressiveBiasUCTSelectionPolicy	TacticalAgent	True	True						
ok	02_enhanced_uct_vs_tactical	C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\02_enhanced_uct_vs_tactical.py	23	22	7	7	4	MCTSAgent(sim=500, selection=ProgressiveBiasUCTSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	TacticalAgent	X	O	MCTSAgent(sim=500, selection=ProgressiveBiasUCTSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	TacticalAgent	X	win	13	42.100622	3.238509	2026-07-21T17:10:54	2026-07-21T17:11:36	500	ProgressiveBiasUCTSelectionPolicy	TacticalAgent	True	True						
ok	02_enhanced_uct_vs_tactical	C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\02_enhanced_uct_vs_tactical.py	24	23	7	7	4	MCTSAgent(sim=500, selection=ProgressiveBiasUCTSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	TacticalAgent	O	X	TacticalAgent	MCTSAgent(sim=500, selection=ProgressiveBiasUCTSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	O	win	16	35.330510	2.208157	2026-07-21T17:11:36	2026-07-21T17:12:12	500	ProgressiveBiasUCTSelectionPolicy	TacticalAgent	True	True						
ok	02_enhanced_uct_vs_tactical	C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\02_enhanced_uct_vs_tactical.py	25	24	7	7	4	MCTSAgent(sim=500, selection=ProgressiveBiasUCTSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	TacticalAgent	X	O	MCTSAgent(sim=500, selection=ProgressiveBiasUCTSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	TacticalAgent	O	loss	8	29.839470	3.729934	2026-07-21T17:12:12	2026-07-21T17:12:41	500	ProgressiveBiasUCTSelectionPolicy	TacticalAgent	True	True						
ok	02_enhanced_uct_vs_tactical	C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\02_enhanced_uct_vs_tactical.py	26	25	7	7	4	MCTSAgent(sim=500, selection=ProgressiveBiasUCTSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	TacticalAgent	O	X	TacticalAgent	MCTSAgent(sim=500, selection=ProgressiveBiasUCTSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	O	win	16	35.315695	2.207231	2026-07-21T17:12:41	2026-07-21T17:13:17	500	ProgressiveBiasUCTSelectionPolicy	TacticalAgent	True	True						
ok	02_enhanced_uct_vs_tactical	C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\02_enhanced_uct_vs_tactical.py	27	26	7	7	4	MCTSAgent(sim=500, selection=ProgressiveBiasUCTSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	TacticalAgent	X	O	MCTSAgent(sim=500, selection=ProgressiveBiasUCTSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	TacticalAgent	O	loss	8	29.987013	3.748377	2026-07-21T17:13:17	2026-07-21T17:13:47	500	ProgressiveBiasUCTSelectionPolicy	TacticalAgent	True	True						
ok	02_enhanced_uct_vs_tactical	C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\02_enhanced_uct_vs_tactical.py	28	27	7	7	4	MCTSAgent(sim=500, selection=ProgressiveBiasUCTSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	TacticalAgent	O	X	TacticalAgent	MCTSAgent(sim=500, selection=ProgressiveBiasUCTSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	O	win	14	30.274687	2.162478	2026-07-21T17:13:47	2026-07-21T17:14:17	500	ProgressiveBiasUCTSelectionPolicy	TacticalAgent	True	True						
ok	02_enhanced_uct_vs_tactical	C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\02_enhanced_uct_vs_tactical.py	29	28	7	7	4	MCTSAgent(sim=500, selection=ProgressiveBiasUCTSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	TacticalAgent	X	O	MCTSAgent(sim=500, selection=ProgressiveBiasUCTSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	TacticalAgent	O	loss	8	30.207624	3.775953	2026-07-21T17:14:17	2026-07-21T17:14:47	500	ProgressiveBiasUCTSelectionPolicy	TacticalAgent	True	True						
ok	02_enhanced_uct_vs_tactical	C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\02_enhanced_uct_vs_tactical.py	30	29	7	7	4	MCTSAgent(sim=500, selection=ProgressiveBiasUCTSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	TacticalAgent	O	X	TacticalAgent	MCTSAgent(sim=500, selection=ProgressiveBiasUCTSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	O	win	16	34.974070	2.185879	2026-07-21T17:14:47	2026-07-21T17:15:22	500	ProgressiveBiasUCTSelectionPolicy	TacticalAgent	True	True						
