status,experiment_name,comparison_file,game_index,seed,board_rows,board_cols,win_length,tested_agent_name,opponent_name,tested_agent_side,opponent_side,agent_x_name,agent_o_name,winner,outcome_for_tested_agent,moves_played,runtime_seconds,seconds_per_move,timestamp_start,timestamp_end,tested_agent_simulations,tested_agent_selection_policy,tested_agent_rollout_policy,tested_agent_use_tactical_guard,tested_agent_use_heuristic_expansion,opponent_simulations,opponent_selection_policy,opponent_rollout_policy,opponent_use_tactical_guard,opponent_use_heuristic_expansion,error_message
ok,01_baseline_uct_vs_tactical,C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\01_baseline_uct_vs_tactical.py,21,20,7,7,4,"MCTSAgent(sim=500, selection=UCTSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,X,O,"MCTSAgent(sim=500, selection=UCTSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,O,loss,8,3.882529,0.485316,2026-07-21T14:11:27,2026-07-21T14:11:31,500,UCTSelectionPolicy,RandomAgent,False,False,,,,,,
ok,01_baseline_uct_vs_tactical,C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\01_baseline_uct_vs_tactical.py,22,21,7,7,4,"MCTSAgent(sim=500, selection=UCTSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,O,X,TacticalAgent,"MCTSAgent(sim=500, selection=UCTSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",X,loss,7,2.866285,0.409469,2026-07-21T14:11:31,2026-07-21T14:11:34,500,UCTSelectionPolicy,RandomAgent,False,False,,,,,,
ok,01_baseline_uct_vs_tactical,C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\01_baseline_uct_vs_tactical.py,23,22,7,7,4,"MCTSAgent(sim=500, selection=UCTSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,X,O,"MCTSAgent(sim=500, selection=UCTSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,O,loss,8,3.896873,0.487109,2026-07-21T14:11:34,2026-07-21T14:11:37,500,UCTSelectionPolicy,RandomAgent,False,False,,,,,,
ok,01_baseline_uct_vs_tactical,C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\01_baseline_uct_vs_tactical.py,24,23,7,7,4,"MCTSAgent(sim=500, selection=UCTSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,O,X,TacticalAgent,"MCTSAgent(sim=500, selection=UCTSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",X,loss,7,2.881395,0.411628,2026-07-21T14:11:37,2026-07-21T14:11:40,500,UCTSelectionPolicy,RandomAgent,False,False,,,,,,
ok,01_baseline_uct_vs_tactical,C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\01_baseline_uct_vs_tactical.py,25,24,7,7,4,"MCTSAgent(sim=500, selection=UCTSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,X,O,"MCTSAgent(sim=500, selection=UCTSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,O,loss,8,3.844071,0.480509,2026-07-21T14:11:40,2026-07-21T14:11:44,500,UCTSelectionPolicy,RandomAgent,False,False,,,,,,
ok,01_baseline_uct_vs_tactical,C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\01_baseline_uct_vs_tactical.py,26,25,7,7,4,"MCTSAgent(sim=500, selection=UCTSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,O,X,TacticalAgent,"MCTSAgent(sim=500, selection=UCTSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",X,loss,7,2.883375,0.411911,2026-07-21T14:11:44,2026-07-21T14:11:47,500,UCTSelectionPolicy,RandomAgent,False,False,,,,,,
ok,01_baseline_uct_vs_tactical,C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\01_baseline_uct_vs_tactical.py,27,26,7,7,4,"MCTSAgent(sim=500, selection=UCTSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,X,O,"MCTSAgent(sim=500, selection=UCTSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,O,loss,8,3.872884,0.484110,2026-07-21T14:11:47,2026-07-21T14:11:51,500,UCTSelectionPolicy,RandomAgent,False,False,,,,,,
ok,01_baseline_uct_vs_tactical,C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\01_baseline_uct_vs_tactical.py,28,27,7,7,4,"MCTSAgent(sim=500, selection=UCTSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,O,X,TacticalAgent,"MCTSAgent(sim=500, selection=UCTSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",X,loss,7,2.732362,0.390337,2026-07-21T14:11:51,2026-07-21T14:11:54,500,UCTSelectionPolicy,RandomAgent,False,False,,,,,,
ok,01_baseline_uct_vs_tactical,C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\01_baseline_uct_vs_tactical.py,29,28,7,7,4,"MCTSAgent(sim=500, selection=UCTSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,X,O,"MCTSAgent(sim=500, selection=UCTSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,O,loss,8,3.845175,0.480647,2026-07-21T14:11:54,2026-07-21T14:11:57,500,UCTSelectionPolicy,RandomAgent,False,False,,,,,,
ok,01_baseline_uct_vs_tactical,C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\01_baseline_uct_vs_tactical.py,30,29,7,7,4,"MCTSAgent(sim=500, selection=UCTSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,O,X,TacticalAgent,"MCTSAgent(sim=500, selection=UCTSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",X,loss,7,2.885524,0.412218,2026-07-21T14:11:57,2026-07-21T14:12:00,500,UCTSelectionPolicy,RandomAgent,False,False,,,,,,
ok,01_baseline_uct_vs_tactical,C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\01_baseline_uct_vs_tactical.py,31,30,7,7,4,"MCTSAgent(sim=500, selection=UCTSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,X,O,"MCTSAgent(sim=500, selection=UCTSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,O,loss,8,3.947418,0.493427,2026-07-21T14:12:00,2026-07-21T14:12:04,500,UCTSelectionPolicy,RandomAgent,False,False,,,,,,
ok,01_baseline_uct_vs_tactical,C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\01_baseline_uct_vs_tactical.py,32,31,7,7,4,"MCTSAgent(sim=500, selection=UCTSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,O,X,TacticalAgent,"MCTSAgent(sim=500, selection=UCTSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",X,loss,7,2.798167,0.399738,2026-07-21T14:12:04,2026-07-21T14:12:07,500,UCTSelectionPolicy,RandomAgent,False,False,,,,,,
ok,01_baseline_uct_vs_tactical,C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\01_baseline_uct_vs_tactical.py,33,32,7,7,4,"MCTSAgent(sim=500, selection=UCTSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,X,O,"MCTSAgent(sim=500, selection=UCTSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,O,loss,10,4.701823,0.470182,2026-07-21T14:12:07,2026-07-21T14:12:12,500,UCTSelectionPolicy,RandomAgent,False,False,,,,,,
